ID,CabinDeck,CabinSide,CabinRegion,Home,Destination,AgeGroup,Age,FamilySize,GroupSize,Commodities,ProductBills,ServiceBills,TotalBills,NoBills,Solo,VIP,CryoSleep,Transported,TrainSet
6946_01,F,P,5,Earth,D3,Adult,70,5,1,3,0,804,804,False,True,False,False,False,True
6947_01,B,S,1,Europa,D3,Teen,13,5,2,0,0,0,0,True,False,False,True,True,True
6947_02,B,S,1,Europa,D3,Adult,49,3,2,3,1757,1364,3121,False,False,False,False,True,True
6948_01,G,S,4,Earth,D3,Adult,29,5,1,0,0,0,0,True,True,False,True,,False
6949_01,E,S,2,Earth,D1,Adult,25,10,1,4,863,122,985,False,True,False,False,False,True
6950_01,B,S,1,Europa,D1,Adult,19,4,2,0,0,0,0,True,False,False,True,True,True
6950_02,B,S,1,Europa,D1,Teen,15,4,2,0,0,0,0,True,False,False,True,True,True
6951_01,D,P,1,Europa,D3,Adult,37,4,2,4,2907,66,2973,False,False,False,False,True,True
6951_02,D,P,1,Europa,D3,Adult,27,2,2,0,0,0,0,True,False,False,True,True,True
6952_01,C,P,1,Europa,D3,Adult,32,1,1,0,0,0,0,True,True,False,True,,False
6953_01,F,P,5,Earth,D3,Adult,33,7,1,4,608,262,870,False,True,False,False,,False
6954_01,E,P,2,Mars,D3,Adult,28,8,2,3,13,2085,2098,False,False,False,False,False,True
6954_02,E,P,2,Mars,D3,Adult,22,8,2,4,70,1103,1173,False,False,False,False,False,True
6955_01,F,P,5,Earth,D3,Adult,27,10,1,4,384,304,688,False,True,False,False,,False
6956_01,F,P,5,Earth,D1,Adult,21,7,1,3,0,587,587,False,True,False,False,,False
6957_01,B,S,1,Europa,D3,Adult,26,7,1,5,2087,253,2340,False,True,False,False,True,True
6958_01,F,P,5,Earth,D3,Adult,21,3,1,4,653,107,760,False,True,False,False,,False
6959_01,F,S,5,Earth,D3,Adult,18,8,3,2,0,2090,2090,False,False,False,False,,False
6959_02,G,S,4,Earth,D1,Child,3,8,3,0,0,0,0,True,False,False,True,,False
6959_03,G,S,4,Earth,D2,Child,0,8,3,0,0,0,0,True,False,False,True,,False
6960_01,G,S,4,Earth,D2,Adult,25,13,1,2,0,837,837,False,True,False,False,False,True
6961_01,A,S,1,Europa,D3,Adult,41,4,2,3,620,1478,2098,False,False,False,False,,False
6961_02,D,S,1,Europa,D3,Adult,57,4,2,3,2847,9714,12561,False,False,False,False,,False
6962_01,G,S,4,Earth,D3,Adult,19,17,1,2,0,809,809,False,True,False,False,False,True
6963_01,F,S,5,Mars,D3,Adult,20,2,1,5,2024,3845,5869,False,True,False,False,False,True
6964_01,F,P,5,Earth,D1,Adult,35,8,1,2,702,0,702,False,True,False,False,False,True
6965_01,F,P,5,Mars,D3,Adult,50,2,1,0,0,0,0,True,True,False,True,,False
6966_01,F,P,5,Earth,D3,Adult,37,4,1,2,0,1031,1031,False,True,False,False,False,True
6967_01,C,S,1,Europa,D1,Adult,37,2,1,3,9965,6373,16338,False,True,False,False,False,True
6968_01,F,P,5,Earth,D3,Teen,13,8,2,3,796,7,803,False,False,False,False,False,True
6968_02,F,P,5,Earth,D2,Adult,20,8,2,1,0,1318,1318,False,False,False,False,False,True
6969_01,F,P,5,Mars,D3,Adult,54,5,1,3,60,2539,2599,False,True,False,False,,False
6970_01,D,S,1,Mars,D3,Adult,65,5,2,3,13,3358,3371,False,False,False,False,False,True
6970_02,E,S,2,Mars,D3,Adult,29,12,2,3,593,456,1049,False,False,False,False,False,True
6971_01,C,P,1,Europa,D3,Child,0,13,6,0,0,0,0,True,False,False,False,True,True
6971_02,C,P,1,Europa,D3,Child,4,13,6,0,0,0,0,True,False,False,False,True,True
6971_03,C,P,1,Europa,D3,Adult,19,13,6,0,0,0,0,True,False,False,True,True,True
6971_04,C,P,1,Europa,D1,Teen,17,13,6,0,0,0,0,True,False,False,True,True,True
6971_05,C,P,1,Europa,D1,Adult,28,5,6,3,4173,453,4626,False,False,False,False,True,True
6971_06,C,P,1,Europa,D1,Adult,28,13,6,3,160,2964,3124,False,False,False,False,False,True
6972_01,G,P,4,Earth,D3,Adult,21,12,1,2,0,710,710,False,True,False,False,False,True
6973_01,E,S,2,Earth,D2,Adult,45,7,1,4,59,1542,1601,False,True,False,False,False,True
6974_01,F,S,5,Earth,D3,Adult,49,7,1,2,0,803,803,False,True,False,False,,False
6975_01,F,S,5,Mars,D3,Adult,19,5,1,2,157,1752,1909,False,True,False,False,,False
6976_01,G,P,4,Earth,D3,Adult,21,4,1,2,782,27,809,False,True,False,False,True,True
6977_01,G,S,4,Earth,D2,Adult,20,3,2,0,0,0,0,True,False,False,True,True,True
6977_02,G,S,4,Earth,D3,Adult,38,3,2,2,809,0,809,False,False,False,False,True,True
6978_01,E,P,2,Earth,D1,Adult,24,5,1,3,893,12,905,False,True,False,False,True,True
6979_01,E,P,2,Earth,D3,Adult,22,11,1,3,76,712,788,False,True,False,False,False,True
6980_01,F,S,5,Earth,D3,Adult,44,4,1,3,33,772,805,False,True,False,False,True,True
6981_01,F,S,5,Earth,D2,Adult,41,6,1,1,0,628,628,False,True,False,False,False,True
6982_01,G,P,4,Earth,D3,Adult,21,15,1,0,0,0,0,True,True,False,True,True,True
6983_01,F,P,5,Mars,D3,Adult,51,4,2,0,0,0,0,True,False,False,True,,False
6983_02,E,P,2,Mars,D3,Adult,29,4,2,3,66,2017,2083,False,False,False,False,,False
6984_01,F,P,5,Mars,D3,Adult,26,5,3,2,116,1967,2083,False,False,False,False,False,True
6984_02,F,P,5,Mars,D3,Adult,54,5,3,0,0,0,0,True,False,False,True,True,True
6984_03,F,P,5,Mars,D3,Adult,19,5,3,3,1,2603,2604,False,False,False,False,False,True
6985_01,G,S,4,Earth,D3,Adult,32,13,1,2,243,776,1019,False,True,False,False,False,True
6986_01,G,P,4,Earth,D1,Child,5,5,8,0,0,0,0,True,False,False,True,,False
6986_02,F,P,5,Earth,D3,Teen,13,10,8,5,50,1967,2017,False,False,False,False,,False
6986_03,G,P,4,Earth,D2,Child,0,5,8,0,0,0,0,True,False,False,True,,False
6986_04,G,P,4,Earth,D1,Child,8,10,8,0,0,0,0,True,False,False,False,,False
6986_05,G,P,4,Earth,D3,Adult,27,10,8,0,0,0,0,True,False,False,True,,False
6986_06,F,P,5,Earth,D2,Teen,13,10,8,2,878,0,878,False,False,False,False,,False
6986_07,F,P,5,Earth,D3,Adult,47,10,8,4,806,21,827,False,False,False,False,,False
6986_08,G,P,4,Earth,D3,Child,6,10,8,0,0,0,0,True,False,False,True,,False
6987_01,G,S,4,Earth,D3,Adult,23,6,1,0,0,0,0,True,True,False,True,True,True
6988_01,C,P,1,Europa,D3,Adult,26,7,2,5,1339,2200,3539,False,False,False,False,False,True
6988_02,C,P,1,Europa,D3,Adult,28,7,2,2,4340,186,4526,False,False,False,False,True,True
6989_01,G,S,4,Earth,D3,Adult,59,7,1,0,0,0,0,True,True,False,True,,False
6990_01,G,P,4,Earth,D2,Adult,21,9,1,4,22,652,674,False,True,False,False,False,True
6991_01,B,P,1,Europa,D1,Adult,38,7,2,2,692,3587,4279,False,False,False,False,False,True
6991_02,B,P,1,Europa,D3,Adult,43,7,2,0,0,0,0,True,False,False,True,True,True
6992_01,G,P,4,Earth,D3,Child,12,6,3,0,0,0,0,True,False,False,False,False,True
6992_02,G,P,4,Earth,D3,Adult,25,6,3,0,0,0,0,True,False,False,True,False,True
6992_03,G,P,4,Earth,D3,Adult,27,6,3,0,0,0,0,True,False,False,True,True,True
6993_01,F,S,5,Earth,D1,Adult,20,9,1,2,352,888,1240,False,True,False,False,,False
6994_01,B,S,1,Europa,D3,Adult,22,8,2,0,0,0,0,True,False,False,True,True,True
6994_02,B,S,1,Europa,D3,Adult,20,3,2,4,1965,6079,8044,False,False,False,False,False,True
6995_01,F,S,5,Earth,D1,Adult,24,11,1,3,676,41,717,False,True,False,False,False,True
6996_01,F,P,5,Earth,D1,Adult,34,7,1,4,617,82,699,False,True,False,False,False,True
6997_01,D,P,1,Mars,D3,Adult,42,6,2,1,0,1058,1058,False,False,False,False,False,True
6997_02,F,P,5,Mars,D3,Adult,24,6,2,3,95,2271,2366,False,False,False,False,False,True
6998_01,F,P,5,Earth,D3,Adult,28,4,1,3,285,473,758,False,True,False,False,False,True
6999_01,E,P,2,Mars,D3,Adult,29,6,1,2,0,1049,1049,False,True,False,False,False,True
7000_01,F,S,5,Mars,D3,Adult,35,11,1,0,0,0,0,True,True,False,True,,False
7001_01,D,S,1,Europa,D3,Adult,31,2,1,0,0,0,0,True,True,False,True,True,True
7002_01,G,S,4,Earth,D3,Adult,29,4,1,2,1,888,889,False,True,False,False,False,True
7003_01,F,S,5,Earth,D3,Adult,22,12,1,3,332,361,693,False,True,False,False,,False
7004_01,F,S,5,Earth,D1,Teen,14,8,1,3,401,297,698,False,True,False,False,False,True
7005_01,F,S,5,Earth,D1,Teen,16,7,1,3,1228,25,1253,False,True,False,False,True,True
7006_01,G,S,4,Earth,D2,Teen,16,2,1,0,0,0,0,True,True,False,True,True,True
7007_01,E,P,2,Europa,D3,Adult,27,5,2,4,3556,496,4052,False,False,False,False,True,True
7007_02,E,P,2,Europa,D3,Adult,34,5,2,3,996,1539,2535,False,False,False,False,False,True
7008_01,F,S,5,Earth,D3,Adult,23,6,1,4,16,788,804,False,True,False,False,False,True
7009_01,D,S,1,Mars,D1,Teen,16,4,2,3,332,2439,2771,False,False,False,False,,False
7009_02,D,S,1,Mars,D3,Adult,18,4,2,3,868,2354,3222,False,False,False,False,,False
7010_01,G,S,4,Earth,D3,Teen,16,9,2,5,295,596,891,False,False,False,False,False,True
7010_02,F,S,5,Earth,D3,Adult,30,9,2,2,6,1435,1441,False,False,False,False,True,True
7011_01,F,P,5,Earth,D3,Adult,24,13,1,2,163,468,631,False,True,False,False,False,True
7012_01,F,P,5,Mars,D3,Adult,26,2,1,0,0,0,0,True,True,False,True,,False
7013_01,G,S,4,Earth,D3,Adult,36,6,1,0,0,0,0,True,True,False,True,True,True
7014_01,C,S,1,Europa,D1,Adult,25,4,1,4,3532,1483,5015,False,True,False,False,True,True
7015_01,C,P,1,Europa,D3,Adult,29,2,1,0,0,0,0,True,True,False,True,True,True
7016_01,G,P,4,Earth,D2,Adult,21,5,1,0,0,0,0,True,True,False,True,False,True
7017_01,G,P,4,Earth,D3,Adult,26,5,1,0,0,0,0,True,True,False,True,True,True
7018_01,E,S,2,Mars,D3,Adult,30,8,1,0,0,0,0,True,True,False,False,False,True
7019_01,F,P,5,Earth,D3,Adult,31,8,2,1,717,0,717,False,False,False,False,False,True
7019_02,F,P,5,Earth,D3,Adult,20,8,2,3,1707,722,2429,False,False,False,False,False,True
7020_01,G,S,4,Earth,D3,Adult,23,5,1,0,0,0,0,True,True,False,True,True,True
7021_01,G,S,4,Earth,D1,Adult,33,10,1,0,0,0,0,True,True,False,True,True,True
7022_01,D,S,1,Europa,D3,Adult,35,2,2,4,5558,234,5792,False,False,False,False,True,True
7022_02,D,S,1,Europa,D3,Adult,46,2,2,3,664,2179,2843,False,False,False,False,False,True
7023_01,G,P,4,Earth,D3,Adult,19,5,1,3,161,590,751,False,True,False,False,,False
7024_01,E,S,2,Mars,D1,Adult,23,7,1,0,0,0,0,True,True,False,True,,False
7025_01,G,S,4,Earth,D3,Adult,63,12,1,0,0,0,0,True,True,False,True,True,True
7026_01,A,S,1,Europa,D1,Adult,37,2,1,3,1678,3164,4842,False,True,False,False,False,True
7027_01,E,P,2,Earth,D3,Adult,23,4,1,3,670,26,696,False,True,False,False,True,True
7028_01,G,S,4,Earth,D1,Child,5,4,2,0,0,0,0,True,False,False,False,True,True
7028_02,G,S,4,Earth,D3,Teen,16,4,2,0,0,0,0,True,False,False,True,True,True
7029_01,F,P,5,Earth,D3,Adult,20,6,2,2,2330,120,2450,False,False,False,False,True,True
7029_02,F,P,5,Earth,D2,Adult,49,6,2,0,0,0,0,True,False,False,True,False,True
7030_01,G,S,4,Earth,D3,Adult,21,7,1,3,141,747,888,False,True,False,False,,False
7031_01,G,P,4,Earth,D3,Child,3,11,1,0,0,0,0,True,True,False,False,True,True
7032_01,F,P,5,Earth,D3,Adult,41,6,1,3,590,133,723,False,True,False,False,False,True
7033_01,F,P,5,Earth,D3,Adult,32,3,1,2,0,136,136,False,True,False,False,,False
7034_01,F,S,5,Mars,D3,Adult,30,10,1,3,30,1259,1289,False,True,False,False,False,True
7035_01,F,S,5,Earth,D2,Adult,25,9,1,0,0,0,0,True,True,False,True,,False
7036_01,G,P,4,Earth,D3,Teen,14,9,1,0,0,0,0,True,True,False,True,True,True
7037_01,D,S,1,Mars,D3,Adult,26,7,1,3,0,3286,3286,False,True,False,False,False,True
7038_01,G,P,4,Earth,D3,Adult,51,2,1,0,0,0,0,True,True,False,True,False,True
7039_01,F,P,5,Earth,D2,Adult,36,13,1,3,81,524,605,False,True,False,False,False,True
7040_01,G,S,4,Earth,D3,Teen,16,11,1,0,0,0,0,True,True,False,True,True,True
7041_01,F,S,5,Mars,D3,Adult,18,7,1,0,0,0,0,True,True,False,True,True,True
7042_01,G,P,4,Earth,D2,Adult,48,6,1,0,0,0,0,True,True,False,True,False,True
7043_01,G,S,4,Earth,D2,Adult,50,0,1,0,0,0,0,True,True,False,True,,False
7044_01,D,P,1,Mars,D3,Adult,24,3,1,4,1642,1506,3148,False,True,False,False,False,True
7045_01,D,P,1,Mars,D1,Adult,19,3,1,2,138,1043,1181,False,True,False,False,False,True
7046_01,T,S,1,Europa,D1,Adult,27,3,3,3,400,6478,6878,False,False,False,False,,False
7046_02,T,S,1,Europa,D1,Adult,44,3,3,3,1190,2073,3263,False,False,False,False,,False
7046_03,T,S,1,Europa,D3,Adult,47,3,3,3,339,2508,2847,False,False,False,False,,False
7047_01,G,S,4,Earth,D1,Adult,21,12,1,0,0,0,0,True,True,False,True,True,True
7048_01,F,P,5,Earth,D3,Adult,24,4,1,3,365,332,697,False,True,False,False,False,True
7049_01,G,S,4,Earth,D3,Adult,21,8,1,0,0,0,0,True,True,False,True,True,True
7050_01,F,S,5,Earth,D3,Teen,13,5,1,2,999,4,1003,False,True,False,False,True,True
7051_01,D,P,1,Mars,D3,Adult,39,7,1,4,352,412,764,False,True,False,False,False,True
7052_01,E,S,2,Europa,D1,Adult,27,5,1,0,0,0,0,True,True,False,True,True,True
7053_01,F,P,5,Earth,D2,Adult,23,8,1,3,4,1189,1193,False,True,False,False,False,True
7054_01,C,S,1,Europa,D3,Adult,58,6,2,3,3770,28,3798,False,False,False,False,,False
7054_02,C,S,1,Europa,D1,Adult,27,6,2,0,0,0,0,True,False,False,True,,False
7055_01,F,S,5,Mars,D3,Adult,52,11,1,0,0,0,0,True,True,False,True,,False
7056_01,D,S,1,Europa,D1,Adult,43,5,1,3,2093,3439,5532,False,True,False,False,False,True
7057_01,F,S,5,Mars,D3,Adult,19,7,1,4,1804,4113,5917,False,True,False,False,False,True
7058_01,F,S,5,Mars,D1,Adult,30,8,1,0,0,0,0,True,True,False,True,True,True
7059_01,G,S,4,Earth,D3,Adult,52,7,1,0,0,0,0,True,True,False,True,True,True
7060_01,G,S,4,Earth,D3,Adult,35,2,1,3,105,2225,2330,False,True,False,False,False,True
7061_01,G,S,4,Earth,D3,Teen,16,8,1,4,1666,79,1745,False,True,False,False,True,True
7062_01,F,P,5,Earth,D3,Adult,21,9,1,3,13,890,903,False,True,False,False,False,True
7063_01,F,P,5,Earth,D3,Adult,21,9,2,4,750,58,808,False,False,False,False,,False
7063_02,E,P,2,Earth,D3,Adult,25,9,2,4,1,5647,5648,False,False,False,False,,False
7064_01,E,S,2,Earth,D2,Adult,31,7,1,1,625,0,625,False,True,False,False,,False
7065_01,E,S,2,Earth,D3,Adult,28,2,1,0,0,0,0,True,True,False,True,,False
7066_01,F,S,5,Earth,D3,Adult,42,7,2,4,1005,1520,2525,False,False,False,False,,False
7066_02,G,S,4,Earth,D3,Adult,49,7,2,0,0,0,0,True,False,False,True,,False
7067_01,G,S,4,Earth,D3,Child,3,4,3,0,0,0,0,True,False,False,False,,False
7067_02,G,S,4,Earth,D3,Child,5,4,3,0,0,0,0,True,False,False,True,,False
7067_03,F,S,5,Earth,D3,Adult,25,4,3,3,0,873,873,False,False,False,False,,False
7068_01,F,S,5,Earth,D2,Adult,45,9,1,1,0,595,595,False,True,False,False,False,True
7069_01,E,S,2,Earth,D3,Adult,22,10,3,2,125,663,788,False,False,False,False,False,True
7069_02,G,S,4,Earth,D1,Child,9,10,3,0,0,0,0,True,False,False,True,False,True
7069_03,G,S,4,Earth,D3,Child,0,10,3,0,0,0,0,True,False,False,False,True,True
7070_01,A,P,1,Europa,D1,Adult,57,4,1,2,1830,89,1919,False,True,False,False,,False
7071_01,G,S,4,Earth,D2,Adult,63,12,1,2,2,526,528,False,True,False,False,False,True
7072_01,F,S,5,Earth,D2,Adult,56,9,1,3,2,103,105,False,True,False,False,False,True
7073_01,G,S,4,Earth,D3,Adult,40,8,1,0,0,0,0,True,True,False,True,True,True
7074_01,G,S,4,Earth,D3,Child,1,5,2,0,0,0,0,True,False,False,True,True,True
7074_02,F,S,5,Earth,D3,Adult,24,5,2,3,3,802,805,False,False,False,False,False,True
7075_01,E,P,2,Mars,D3,Adult,29,5,1,3,227,1071,1298,False,True,False,False,,False
7076_01,G,P,4,Earth,D3,Adult,29,10,1,0,0,0,0,True,True,False,True,,False
7077_01,F,S,5,Earth,D3,Adult,36,7,1,2,844,21,865,False,True,False,False,False,True
7078_01,G,S,4,Earth,D3,Teen,13,12,1,4,100,681,781,False,True,False,False,False,True
7079_01,F,S,5,Earth,D1,Teen,13,4,1,3,722,45,767,False,True,False,False,False,True
7080_01,G,P,4,Earth,D1,Adult,37,9,1,0,0,0,0,True,True,False,True,True,True
7081_01,B,P,1,Europa,D3,Adult,21,3,2,4,9337,970,10307,False,False,False,False,,False
7081_02,B,P,1,Europa,D1,Adult,25,3,2,0,0,0,0,True,False,False,True,,False
7082_01,E,S,2,Earth,D3,Adult,44,6,1,4,47,947,994,False,True,False,False,False,True
7083_01,C,S,1,Europa,D3,Adult,32,11,2,0,0,0,0,True,False,False,True,True,True
7083_02,C,S,1,Europa,D1,Adult,57,11,2,0,0,0,0,True,False,False,True,True,True
7084_01,F,S,5,Earth,D1,Adult,26,2,1,2,158,912,1070,False,True,False,False,False,True
7085_01,F,P,5,Mars,D3,Adult,62,12,3,3,1912,453,2365,False,False,False,False,False,True
7085_02,F,P,5,Mars,D1,Child,2,12,3,0,0,0,0,True,False,False,True,True,True
7085_03,F,P,5,Mars,D3,Child,1,7,3,0,0,0,0,True,False,False,True,True,True
7086_01,F,P,5,Earth,D3,Adult,24,7,1,4,1,774,775,False,True,False,False,False,True
7087_01,G,P,4,Earth,D3,Child,1,6,1,0,0,0,0,True,True,False,True,True,True
7088_01,F,P,5,Earth,D3,Adult,63,5,1,3,742,128,870,False,True,False,False,False,True
7089_01,D,S,1,Europa,D3,Adult,20,1,1,4,2487,1396,3883,False,True,False,False,True,True
7090_01,F,P,5,Earth,D3,Teen,15,7,1,2,877,0,877,False,True,False,False,False,True
7091_01,G,P,4,Earth,D3,Adult,32,6,1,0,0,0,0,True,True,False,True,True,True
7092_01,F,P,5,Earth,D3,Adult,24,11,1,4,582,62,644,False,True,False,False,True,True
7093_01,G,P,4,Earth,D3,Adult,32,9,1,0,0,0,0,True,True,False,True,False,True
7094_01,E,P,2,Europa,D3,Adult,36,7,1,5,4558,357,4915,False,True,False,False,True,True
7095_01,G,P,4,Earth,D2,Teen,13,9,1,0,0,0,0,True,True,False,True,True,True
7096_01,C,S,1,Europa,D3,Adult,29,4,3,0,0,0,0,True,False,False,True,True,True
7096_02,C,S,1,Europa,D3,Adult,27,4,3,2,14,2325,2339,False,False,False,False,False,True
7096_03,C,S,1,Europa,D3,Adult,30,4,3,0,0,0,0,True,False,False,True,True,True
7097_01,A,P,1,Europa,D1,Adult,27,8,4,4,4805,46,4851,False,False,False,False,True,True
7097_02,A,P,1,Europa,D3,Teen,14,8,4,4,3164,408,3572,False,False,False,False,False,True
7097_03,A,P,1,Europa,D3,Adult,32,8,4,4,1863,3849,5712,False,False,True,False,False,True
7097_04,A,P,1,Europa,D1,Adult,33,3,4,4,28,2361,2389,False,False,True,False,False,True
7098_01,F,S,5,Earth,D3,Adult,35,15,1,3,651,81,732,False,True,False,False,True,True
7099_01,F,P,5,Earth,D1,Adult,21,7,1,2,19,301,320,False,True,False,False,False,True
7100_01,A,P,1,Europa,D1,Adult,26,2,2,3,5283,39,5322,False,False,False,False,,False
7100_02,A,P,1,Europa,D1,Adult,33,2,2,3,2129,5879,8008,False,False,True,False,,False
7101_01,B,P,1,Europa,D1,Adult,43,2,2,5,5798,7207,13005,False,False,False,False,,False
7101_02,B,P,1,Europa,D1,Adult,26,2,2,3,2527,3493,6020,False,False,False,False,,False
7102_01,E,P,2,Europa,D3,Teen,13,8,1,0,0,0,0,True,True,False,True,,False
7103_01,E,P,2,Mars,D3,Adult,30,5,2,2,420,879,1299,False,False,False,False,,False
7103_02,F,P,5,Mars,D1,Child,8,5,2,0,0,0,0,True,False,False,True,,False
7104_01,C,P,1,Europa,D3,Adult,57,3,2,4,22,9590,9612,False,False,False,False,False,True
7104_02,C,P,1,Europa,D3,Adult,42,3,2,5,4389,647,5036,False,False,False,False,True,True
7105_01,F,P,5,Earth,D1,Adult,20,6,1,3,558,20,578,False,True,False,False,True,True
7106_01,F,S,5,Mars,D3,Adult,18,6,1,0,0,0,0,True,True,False,True,True,True
7107_01,G,P,4,Earth,D2,Adult,23,12,1,0,0,0,0,True,True,False,True,,False
7108_01,C,S,1,Europa,D3,Adult,23,4,1,4,3142,3884,7026,False,True,False,False,,False
7109_01,B,S,1,Europa,D1,Adult,49,10,1,2,7683,13016,20699,False,True,False,False,False,True
7110_01,F,S,5,Earth,D2,Adult,23,5,1,2,3,546,549,False,True,False,False,False,True
7111_01,F,S,5,Mars,D3,Adult,24,5,1,2,0,1338,1338,False,True,False,False,False,True
7112_01,F,S,5,Earth,D3,Adult,22,8,1,2,1367,22,1389,False,True,False,False,,False
7113_01,F,S,5,Earth,D3,Adult,24,8,2,1,0,757,757,False,False,False,False,False,True
7113_02,F,S,5,Earth,D1,Adult,23,8,2,4,1,610,611,False,False,False,False,True,True
7114_01,F,S,5,Earth,D3,Adult,24,7,1,3,510,184,694,False,True,False,False,False,True
7115_01,F,P,5,Mars,D3,Adult,36,11,1,0,0,0,0,True,True,False,True,,False
7116_01,G,P,4,Earth,D2,Adult,26,6,1,0,0,0,0,True,True,False,True,False,True
7117_01,B,P,1,Europa,D1,Adult,28,5,1,0,0,0,0,True,True,False,True,True,True
7118_01,F,P,5,Earth,D2,Teen,17,5,1,2,1383,0,1383,False,True,False,False,False,True
7119_01,F,P,5,Earth,D3,Adult,20,6,1,4,479,1673,2152,False,True,False,False,False,True
7120_01,F,S,5,Earth,D3,Adult,22,4,1,1,0,1201,1201,False,True,False,False,False,True
7121_01,B,S,1,Europa,D1,Adult,23,3,2,0,0,0,0,True,False,False,True,True,True
7121_02,B,S,1,Europa,D1,Adult,22,3,2,0,0,0,0,True,False,False,True,True,True
7122_01,F,S,5,Earth,D3,Adult,35,2,1,1,904,0,904,False,True,False,False,,False
7123_01,G,S,4,Earth,D3,Adult,26,5,1,4,5,750,755,False,True,False,False,,False
7124_01,C,P,1,Europa,D3,Teen,15,7,3,0,0,0,0,True,False,False,True,,False
7124_02,C,P,1,Europa,D1,Adult,18,7,3,0,0,0,0,True,False,False,True,,False
7124_03,C,P,1,Europa,D3,Adult,41,7,3,2,2925,1623,4548,False,False,False,False,,False
7125_01,F,S,5,Mars,D2,Adult,41,2,1,0,0,0,0,True,True,False,True,,False
7126_01,F,S,5,Earth,D3,Adult,29,3,1,4,664,720,1384,False,True,False,False,False,True
7127_01,B,P,1,Europa,D3,Adult,34,8,2,3,4155,1410,5565,False,False,False,False,False,True
7127_02,B,P,1,Europa,D3,Adult,31,8,2,0,0,0,0,True,False,False,True,True,True
7128_01,B,P,1,Europa,D1,Adult,37,2,3,5,4463,9210,13673,False,False,False,False,False,True
7128_02,B,P,1,Europa,D1,Adult,44,6,3,4,4325,205,4530,False,False,False,False,True,True
7128_03,B,P,1,Europa,D1,Adult,34,6,3,4,2613,2845,5458,False,False,False,False,False,True
7129_01,F,S,5,Earth,D3,Adult,22,5,1,4,2621,561,3182,False,True,False,False,,False
7130_01,G,P,4,Earth,D1,Child,9,9,7,0,0,0,0,True,False,False,True,,False
7130_02,G,P,4,Earth,D2,Child,0,9,7,0,0,0,0,True,False,False,True,,False
7130_03,F,P,5,Earth,D3,Teen,16,10,7,4,161,17,178,False,False,False,False,,False
7130_04,E,P,2,Earth,D2,Adult,27,14,7,2,0,689,689,False,False,False,False,,False
7130_05,G,P,4,Earth,D1,Teen,13,9,7,0,0,0,0,True,False,False,True,,False
7130_06,G,P,4,Earth,D1,Child,1,9,7,0,0,0,0,True,False,False,False,,False
7130_07,G,P,4,Earth,D3,Adult,32,10,7,2,2,808,810,False,False,False,False,,False
7131_01,F,P,5,Earth,D3,Adult,35,3,1,4,1240,24,1264,False,True,False,False,,False
7132_01,G,S,4,Earth,D1,Adult,23,7,1,2,0,626,626,False,True,False,False,False,True
7133_01,F,S,5,Earth,D3,Adult,18,5,1,3,11,792,803,False,True,False,False,False,True
7134_01,G,P,4,Earth,D2,Adult,18,6,1,0,0,0,0,True,True,False,True,True,True
7135_01,G,S,4,Earth,D3,Adult,40,16,4,0,0,0,0,True,False,False,True,,False
7135_02,F,S,5,Earth,D1,Teen,17,16,4,2,799,2,801,False,False,False,False,,False
7135_03,F,S,5,Earth,D2,Adult,49,16,4,3,1477,37,1514,False,False,False,False,,False
7135_04,G,S,4,Earth,D3,Adult,21,16,4,0,0,0,0,True,False,False,True,,False
7136_01,G,P,4,Earth,D1,Child,9,10,1,0,0,0,0,True,True,False,True,,False
7137_01,F,P,5,Earth,D3,Adult,23,4,1,3,616,27,643,False,True,False,False,False,True
7138_01,F,S,5,Mars,D3,Adult,27,3,1,3,523,1298,1821,False,True,False,False,,False
7139_01,C,P,1,Europa,D3,Adult,59,4,1,3,186,3600,3786,False,True,False,False,,False
7140_01,F,S,5,Earth,D3,Adult,18,15,1,2,10,738,748,False,True,False,False,False,True
7141_01,F,P,5,Earth,D2,Adult,25,7,1,3,403,155,558,False,True,False,False,,False
7142_01,E,S,2,Mars,D3,Adult,22,9,3,2,1128,45,1173,False,False,False,False,False,True
7142_02,E,S,2,Mars,D3,Child,10,9,3,0,0,0,0,True,False,False,False,True,True
7142_03,E,S,2,Mars,D3,Adult,26,9,3,0,0,0,0,True,False,False,True,False,True
